"filename", "language", "PHP", "HTML", "JavaScript", "JSON", "CSS", "XML", "Markdown", "Batch", "Shell Script", "SQL", "SCSS", "comment", "blank", "total"
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\lt.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\lu.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\lv.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ly.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ma.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mc.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\md.svg", "XML", 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 1, 71
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\me.svg", "XML", 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 1, 117
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mf.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mg.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mh.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mk.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ml.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mm.svg", "XML", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mn.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mo.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mp.svg", "XML", 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 1, 87
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mq.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mr.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ms.svg", "XML", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 1, 79
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mt.svg", "XML", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 1, 50
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mu.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mv.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mw.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mx.svg", "XML", 0, 0, 0, 0, 0, 382, 0, 0, 0, 0, 0, 0, 1, 383
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\my.svg", "XML", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\mz.svg", "XML", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\na.svg", "XML", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\nc.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ne.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\nf.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ng.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ni.svg", "XML", 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 1, 130
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\nl.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\no.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\np.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\nr.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\nu.svg", "XML", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\nz.svg", "XML", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 1, 42
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\om.svg", "XML", 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 1, 116
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\pa.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\pe.svg", "XML", 0, 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 1, 245
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\pf.svg", "XML", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 20
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\pg.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ph.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\pk.svg", "XML", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\pl.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\pm.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\pn.svg", "XML", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 1, 63
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\pr.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ps.svg", "XML", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\pt.svg", "XML", 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 1, 58
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\pw.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\py.svg", "XML", 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 1, 158
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\qa.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\re.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ro.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\rs.svg", "XML", 0, 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 1, 293
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ru.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\rw.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sa.svg", "XML", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sb.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sc.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sd.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\se.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sg.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sh.svg", "XML", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 1, 75
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\si.svg", "XML", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 19
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sj.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sk.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sl.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sm.svg", "XML", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 1, 92
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sn.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\so.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sr.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ss.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\st.svg", "XML", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sv.svg", "XML", 0, 0, 0, 0, 0, 594, 0, 0, 0, 0, 0, 0, 1, 595
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sx.svg", "XML", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 1, 57
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sy.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\sz.svg", "XML", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 1, 46
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\tc.svg", "XML", 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 1, 68
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\td.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\tf.svg", "XML", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\tg.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\th.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\tj.svg", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 23
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\tk.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\tl.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\tm.svg", "XML", 0, 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 1, 207
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\tn.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\to.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\tr.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\tt.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\tv.svg", "XML", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\tw.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\tz.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ua.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ug.svg", "XML", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 31
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\um.svg", "XML", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\un.svg", "XML", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\us.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\uy.svg", "XML", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 1, 29
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\uz.svg", "XML", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 31
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\va.svg", "XML", 0, 0, 0, 0, 0, 479, 0, 0, 0, 0, 0, 0, 1, 480
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\vc.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ve.svg", "XML", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\vg.svg", "XML", 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 1, 128
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\vi.svg", "XML", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 1, 29
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\vn.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\vu.svg", "XML", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 19
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\wf.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ws.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\xk.svg", "XML", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\ye.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\yt.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\za.svg", "XML", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 1, 18
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\zm.svg", "XML", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 28
"c:\xampp\htdocs\charity\plugins\flag-icon-css\flags\4x3\zw.svg", "XML", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\charity\plugins\flot\jquery.flot.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.axislabels.js", "JavaScript", 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 32, 28, 213
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.browser.js", "JavaScript", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 40, 13, 99
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.categories.js", "JavaScript", 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 51, 31, 203
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.composeImages.js", "JavaScript", 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 45, 48, 331
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.crosshair.js", "JavaScript", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 60, 25, 203
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.drawSeries.js", "JavaScript", 0, 0, 472, 0, 0, 0, 0, 0, 0, 0, 0, 89, 102, 663
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.errorbars.js", "JavaScript", 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 92, 39, 376
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.fillbetween.js", "JavaScript", 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 43, 41, 255
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.flatdata.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 48
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.hover.js", "JavaScript", 0, 0, 266, 0, 0, 0, 0, 0, 0, 0, 0, 34, 60, 360
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.image.js", "JavaScript", 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 61, 33, 250
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.legend.js", "JavaScript", 0, 0, 370, 0, 0, 0, 0, 0, 0, 0, 0, 28, 40, 438
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.logaxis.js", "JavaScript", 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 48, 41, 299
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.navigate.js", "JavaScript", 0, 0, 595, 0, 0, 0, 0, 0, 0, 0, 0, 120, 120, 835
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.pie.js", "JavaScript", 0, 0, 539, 0, 0, 0, 0, 0, 0, 0, 0, 128, 128, 795
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.resize.js", "JavaScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 24, 10, 61
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.saturated.js", "JavaScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 44
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.selection.js", "JavaScript", 0, 0, 341, 0, 0, 0, 0, 0, 0, 0, 0, 110, 77, 528
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.stack.js", "JavaScript", 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 47, 33, 221
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.symbol.js", "JavaScript", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 21, 6, 99
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.threshold.js", "JavaScript", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 45, 19, 144
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.time.js", "JavaScript", 0, 0, 458, 0, 0, 0, 0, 0, 0, 0, 0, 49, 81, 588
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.touch.js", "JavaScript", 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47, 321
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.touchNavigate.js", "JavaScript", 0, 0, 305, 0, 0, 0, 0, 0, 0, 0, 0, 5, 51, 361
"c:\xampp\htdocs\charity\plugins\flot\plugins\jquery.flot.uiConstants.js", "JavaScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\charity\plugins\fontawesome-free\css\all.css", "CSS", 0, 0, 0, 0, 3112, 0, 0, 0, 0, 0, 0, 6, 1502, 4620
"c:\xampp\htdocs\charity\plugins\fontawesome-free\css\all.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\charity\plugins\fontawesome-free\css\brands.css", "CSS", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 4, 2, 16
"c:\xampp\htdocs\charity\plugins\fontawesome-free\css\brands.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\charity\plugins\fontawesome-free\css\fontawesome.css", "CSS", 0, 0, 0, 0, 3081, 0, 0, 0, 0, 0, 0, 6, 1499, 4586
"c:\xampp\htdocs\charity\plugins\fontawesome-free\css\fontawesome.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\charity\plugins\fontawesome-free\css\regular.css", "CSS", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 4, 2, 16
"c:\xampp\htdocs\charity\plugins\fontawesome-free\css\regular.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\charity\plugins\fontawesome-free\css\solid.css", "CSS", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 4, 2, 17
"c:\xampp\htdocs\charity\plugins\fontawesome-free\css\solid.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\charity\plugins\fontawesome-free\css\svg-with-js.css", "CSS", 0, 0, 0, 0, 312, 0, 0, 0, 0, 0, 0, 4, 56, 372
"c:\xampp\htdocs\charity\plugins\fontawesome-free\css\svg-with-js.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\charity\plugins\fontawesome-free\css\v4-shims.css", "CSS", 0, 0, 0, 0, 1556, 0, 0, 0, 0, 0, 0, 4, 613, 2173
"c:\xampp\htdocs\charity\plugins\fontawesome-free\css\v4-shims.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\charity\plugins\fontawesome-free\webfonts\fa-brands-400.svg", "XML", 0, 0, 0, 0, 0, 3717, 0, 0, 0, 0, 0, 0, 1, 3718
